Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Management Fee,Annual Report Net Expense Ratio,Average Yield to Maturity (Long),Average Yield to Maturity (Net),Yield to Maturity,Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Equity Sector - Basic Materials (%),Equity Sector - Communication Services (%),Equity Sector - Consumer Cyclical (%),Equity Sector - Consumer Defensive (%),Equity Sector - Healthcare (%),Equity Sector - Industrials (%),Equity Sector - Real Estate (%),Equity Sector - Technology (%),Equity Sector - Energy (%),Equity Sector - Financial Services (%),Equity Sector - Utilities (%),Equity Country - Belgium (%),Equity Country - Brazil (%),Equity Country - Canada (%),Equity Country - China (%),Equity Country - France (%),Equity Country - Germany (%),Equity Country - Italy (%),Equity Country - India (%),Equity Country - Japan (%),Equity Country - Mexico (%),Equity Country - Netherlands (%),Equity Country - Russia (%),Equity Country - Spain (%),Equity Country - Sweden (%),Equity Country - Switzerland (%),Equity Country - United Kingdom (%),Equity Country - United States (%),Market Cap - Giant (%),Market Cap - Large (%),Market Cap - Mid (%),Market Cap - Small (%),Market Cap - Micro (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),Fixed Income - Belgium (%),Fixed Income - Brazil (%),Fixed Income - Canada (%),Fixed Income - France (%),Fixed Income - Germany (%),Fixed Income - Indonesia (%),Fixed Income - Italy (%),Fixed Income - Japan (%),Fixed Income - Mexico (%),Fixed Income - Netherlands (%),Fixed Income - Russia (%),Fixed Income - Spain (%),Fixed Income - Sweden (%),Fixed Income - Switzerland (%),Fixed Income - United Kingdom (%),Fixed Income - United States (%),Maturity - 1-3 Years (%),Maturity - 3-5 Years (%),Maturity - 5-7 Years (%),Maturity - 7-10 Years (%),Maturity - 10-15 Years (%),Maturity - 15-20 Years (%),Maturity - 20-30 Years (%),Maturity - 30+ Years (%),Credit Quality - AAA (%),Credit Quality - AA (%),Credit Quality - A (%),Credit Quality - BBB (%),Credit Quality - BB (%),Credit Quality - B (%),Credit Quality - Below B (%),Credit Quality - Not Rated (%),Equity Region - Emerging Markets (%),Equity Region - Europe Developed (%),Equity Region - North America (%),Equity Region - Japan (%),Fixed Income Region - Emerging Markets (%),Fixed Income Region - Europe Developed (%),Fixed Income Region - Japan (%),Fixed Income Region - North America (%)
5/31/2015,df3813e2,Zloty,Daily,Open-End Fund,Poland,Zloty,15826563.91,2.9,4,4.03,,,,0,91.64,0,91.64,0,0,0,8.36,9.52,3.25,14.81,3.22,3.27,13.99,6.13,12.82,3.84,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08,19.98,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65,0.06,0,0,,,,
3/31/2015,df3813e2,Zloty,Daily,Open-End Fund,Poland,Zloty,14977471.01,2.457,4,4.03,,,,0,91.64,0,91.64,0,0,0,8.36,9.52,3.25,14.81,3.22,3.27,13.99,6.13,12.82,3.84,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08,19.98,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65,0.06,0,0,,,,
4/30/2015,df3813e2,Zloty,Daily,Open-End Fund,Poland,Zloty,14590127.98,2.659,4,4.03,,,,0,91.64,0,91.64,0,0,0,8.36,9.52,3.25,14.81,3.22,3.27,13.99,6.13,12.82,3.84,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08,19.98,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.65,0.06,0,0,,,,
4/30/2015,341a1998,Zloty,Daily,Open-End Fund,Poland,,5587958.95,,2,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,341a1998,Zloty,Daily,Open-End Fund,Poland,,6375588.08,,2,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,341a1998,Zloty,Daily,Open-End Fund,Poland,,5719191.9,,2,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,09ee7e40,Euro,Daily,Open-End Fund,Germany,Euro,29266090.48,156.714,0.4,1.37,-0.02,-0.02,,17.02,27.54,14.83,12.71,48.68,20.13,28.54,6.76,1.34,0.1,0.11,14.39,3.16,2.51,0.02,5.22,0.53,0.14,0.02,0,0,0,0.03,0.96,0.6,0,0,0,0,0.01,0,0,0,6.28,4.82,14.83,17.77,7.87,1.63,0.16,0.11,0,0,48.68,0,17.02,0,0,0,0,1.27,13.96,0,0,3.85,0,4.28,0,0,0,5.18,0,20.13,23.07,7.35,0.93,0,0,0,0,0,,,,,,,,,0.03,7.86,14.84,0,0,24.7,3.85,20.13
4/30/2015,09ee7e40,Euro,Daily,Open-End Fund,Germany,Euro,28966752.66,154.912,0.4,1.37,-0.03,-0.03,,17.31,27.3,14.14,13.16,48.21,19.95,28.26,7.19,1.41,0.1,0.12,14.8,2.73,2.06,0.02,5.45,0.47,0.12,0.02,0,0,0,0.02,0.92,0.62,0,0,0,0,0,0,0,0,6.57,5.02,14.14,18.39,7.29,1.49,0.08,0.05,0,0,48.21,0,17.31,0,0,0,0,1.26,13.81,0,0,3.81,0,4.24,0,0,0,5.14,0,19.95,26.41,7.3,0.92,0,0,0,0,0,,,,,,,,,0.02,8.12,14.14,0,0,24.45,3.81,19.95
3/31/2015,09ee7e40,Euro,Daily,Open-End Fund,Germany,Euro,27876030.26,149.455,0.4,1.37,-0.01,-0.01,,16.21,26.93,13.5,13.43,49.74,19.72,30.02,7.12,1.44,0.1,0.11,15.32,2.19,1.86,0.02,5.29,0.45,0.12,0.02,0,0,0,0.01,0.9,0.63,0,0,0,0,0,0,0,0,6.75,5.13,13.5,18.46,8.05,0.29,0.08,0.05,0,0,49.74,0,16.21,0,0,0,0,1.24,15.72,0,0,3.77,0,4.2,0,0,0,5.09,0,19.72,26.91,9.34,0.92,0,0,0,0,0,,,,,,,,,0.01,8.28,13.5,0,0,26.25,3.77,19.72
4/30/2015,448888b2,Euro,Weekly,Insurance Product Fund,Italy,,,24.116,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,448888b2,Euro,Weekly,Insurance Product Fund,Italy,,,23.293,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,448888b2,Euro,Weekly,Insurance Product Fund,Italy,,,24.26,,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,,33.302,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,,33.589,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,04004a45,Euro,Weekly,Insurance Product Fund,Italy,,,31.735,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,1eae7e0f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,25.564,,1.1,,,,13.09,30.35,13.37,16.98,57.22,9.55,47.66,-0.66,1.3,1,3.22,2.03,3.23,4.24,0.41,4.15,1.85,7.76,1.16,0.12,0,0,0,0.41,0.8,8.53,0,2.11,0,0.26,0,0.14,0.22,0.73,2.26,13.37,9.58,9.2,9.79,1.58,0.11,46.74,0,7,0.05,13.09,0,1.33,0,0,13.43,4.19,0,2.13,0.11,0.17,2.04,0,2.47,0.09,0.08,1.22,5.71,4.84,7.81,8.58,7.65,3.39,1.68,2.78,0.12,,,,,,,,,0,11.62,13.37,2.11,0.25,27.35,0.11,5.71
5/31/2015,1eae7e0f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,25.839,,1.1,,,,13.09,30.35,13.37,16.98,57.22,9.55,47.66,-0.66,1.3,1,3.22,2.03,3.23,4.24,0.41,4.15,1.85,7.76,1.16,0.12,0,0,0,0.41,0.8,8.53,0,2.11,0,0.26,0,0.14,0.22,0.73,2.26,13.37,9.58,9.2,9.79,1.58,0.11,46.74,0,7,0.05,13.09,0,1.33,0,0,13.43,4.19,0,2.13,0.11,0.17,2.04,0,2.47,0.09,0.08,1.22,5.71,4.84,7.81,8.58,7.65,3.39,1.68,2.78,0.12,,,,,,,,,0,11.62,13.37,2.11,0.25,27.35,0.11,5.71
4/30/2015,1eae7e0f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,25.564,,1.1,,,,13.09,30.35,13.37,16.98,57.22,9.55,47.66,-0.66,1.3,1,3.22,2.03,3.23,4.24,0.41,4.15,1.85,7.76,1.16,0.12,0,0,0,0.41,0.8,8.53,0,2.11,0,0.26,0,0.14,0.22,0.73,2.26,13.37,9.58,9.2,9.79,1.58,0.11,46.74,0,7,0.05,13.09,0,1.33,0,0,13.43,4.19,0,2.13,0.11,0.17,2.04,0,2.47,0.09,0.08,1.22,5.71,4.84,7.81,8.58,7.65,3.39,1.68,2.78,0.12,,,,,,,,,0,11.62,13.37,2.11,0.25,27.35,0.11,5.71
3/31/2015,2f605187,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,20.438,,0.88,,,,21.4,0,0,0,78.98,21.05,57.93,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76,0,3.76,0.03,21.4,0,0.78,0,0,6.64,2.09,0,1.1,0.06,0.09,1.1,0,1.12,0.05,0.04,1.42,5.6,2.99,4.46,4.77,4,1.74,1.38,2.15,0.06,,,,,,,,,,,,,,,,
4/30/2015,2f605187,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,20.438,,0.88,,,,21.4,0,0,0,78.98,21.05,57.93,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76,0,3.76,0.03,21.4,0,0.78,0,0,6.64,2.09,0,1.1,0.06,0.09,1.1,0,1.12,0.05,0.04,1.42,5.6,2.99,4.46,4.77,4,1.74,1.38,2.15,0.06,,,,,,,,,,,,,,,,
5/31/2015,2f605187,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,20.172,,0.88,,,,21.4,0,0,0,78.98,21.05,57.93,-0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76,0,3.76,0.03,21.4,0,0.78,0,0,6.64,2.09,0,1.1,0.06,0.09,1.1,0,1.12,0.05,0.04,1.42,5.6,2.99,4.46,4.77,4,1.74,1.38,2.15,0.06,,,,,,,,,,,,,,,,
5/31/2015,fa6da25f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,29.218,,1.3,,,2.55,7.12,55.27,23.94,31.34,38.57,7.49,31.08,-0.96,2.29,1.81,5.77,3.7,5.73,7.8,0.69,7.48,3.4,14.47,2.1,0.21,0,0,0,0.73,1.42,16.86,0,3.32,0,0.46,0,0.25,0.39,1.29,3.97,23.92,16.81,16.77,18.28,3.05,0.2,28.83,0,7.1,0.05,7.11,0,0.99,0,0,12.21,3.62,0,2.12,0.11,0.16,1.88,0,2.76,0.09,0.08,1.76,6.34,4.56,7.33,7.89,7.03,3.13,1.85,2.91,0.12,,,,,,,,,0,22.35,23.92,3.32,0.25,24.98,0.11,6.34
4/30/2015,fa6da25f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,28.458,,1.3,,,2.55,7.12,55.27,23.94,31.34,38.57,7.49,31.08,-0.96,2.29,1.81,5.77,3.7,5.73,7.8,0.69,7.48,3.4,14.47,2.1,0.21,0,0,0,0.73,1.42,16.86,0,3.32,0,0.46,0,0.25,0.39,1.29,3.97,23.92,16.81,16.77,18.28,3.05,0.2,28.83,0,7.1,0.05,7.11,0,0.99,0,0,12.21,3.62,0,2.12,0.11,0.16,1.88,0,2.76,0.09,0.08,1.76,6.34,4.56,7.33,7.89,7.03,3.13,1.85,2.91,0.12,,,,,,,,,0,22.35,23.92,3.32,0.25,24.98,0.11,6.34
3/31/2015,fa6da25f,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,28.458,,1.3,,,2.55,7.12,55.27,23.94,31.34,38.57,7.49,31.08,-0.96,2.29,1.81,5.77,3.7,5.73,7.8,0.69,7.48,3.4,14.47,2.1,0.21,0,0,0,0.73,1.42,16.86,0,3.32,0,0.46,0,0.25,0.39,1.29,3.97,23.92,16.81,16.77,18.28,3.05,0.2,28.83,0,7.1,0.05,7.11,0,0.99,0,0,12.21,3.62,0,2.12,0.11,0.16,1.88,0,2.76,0.09,0.08,1.76,6.34,4.56,7.33,7.89,7.03,3.13,1.85,2.91,0.12,,,,,,,,,0,22.35,23.92,3.32,0.25,24.98,0.11,6.34
3/31/2015,409482b6,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,32.538,,1.51,,,,18.93,51.83,20.03,31.8,27.52,13.05,14.47,1.73,3.08,2.45,4.79,4.21,4,3.23,0.36,5.26,8.88,10.08,4.07,0.09,0,0.34,0.09,2.45,1.98,15.9,0,0.54,0,1.16,0,0.57,0,3.17,4,20.03,21.54,17.33,8.52,2.54,0.18,26.06,0,1.47,0,18.93,0,0,0,0,0,0.96,0,0.25,0,0,0,0,0,0,0,2.31,3.17,2.65,4.88,3.81,2.66,2.36,0,4.48,0,,,,,,,,,0.11,26.3,20.37,0.54,,,,
5/31/2015,409482b6,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,33.935,,1.51,,,,18.93,51.83,20.03,31.8,27.52,13.05,14.47,1.73,3.08,2.45,4.79,4.21,4,3.23,0.36,5.26,8.88,10.08,4.07,0.09,0,0.34,0.09,2.45,1.98,15.9,0,0.54,0,1.16,0,0.57,0,3.17,4,20.03,21.54,17.33,8.52,2.54,0.18,26.06,0,1.47,0,18.93,0,0,0,0,0,0.96,0,0.25,0,0,0,0,0,0,0,2.31,3.17,2.65,4.88,3.81,2.66,2.36,0,4.48,0,,,,,,,,,0.11,26.3,20.37,0.54,,,,
4/30/2015,409482b6,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,,32.538,,1.51,,,,18.93,51.83,20.03,31.8,27.52,13.05,14.47,1.73,3.08,2.45,4.79,4.21,4,3.23,0.36,5.26,8.88,10.08,4.07,0.09,0,0.34,0.09,2.45,1.98,15.9,0,0.54,0,1.16,0,0.57,0,3.17,4,20.03,21.54,17.33,8.52,2.54,0.18,26.06,0,1.47,0,18.93,0,0,0,0,0,0.96,0,0.25,0,0,0,0,0,0,0,2.31,3.17,2.65,4.88,3.81,2.66,2.36,0,4.48,0,,,,,,,,,0.11,26.3,20.37,0.54,,,,
4/30/2015,afeec28d,Euro,Weekly,Insurance Product Fund,Italy,,,17.295,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,afeec28d,Euro,Weekly,Insurance Product Fund,Italy,,,16.935,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,afeec28d,Euro,Weekly,Insurance Product Fund,Italy,,,17.354,,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,56918068,Euro,Daily,Open-End Fund,France,Euro,4616286726,259365.675,0.12,0.12,,,,88.97,0,0,0,11.03,0.02,11.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.03,0,88.97,0,0,0,0,9.1,0.21,0,1.71,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,11.02,0,0.02
4/30/2015,56918068,Euro,Daily,Open-End Fund,France,Euro,4271063429,257980.427,0.12,0.12,,,,88.97,0,0,0,11.03,0.02,11.02,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11.03,0,88.97,0,0,0,0,9.1,0.21,0,1.71,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,11.02,0,0.02
3/31/2015,56918068,Euro,Daily,Open-End Fund,France,Euro,3699475899,249878.55,0.12,0.12,,,,80.01,0,0,0,19.99,0,19.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,0,18.82,0,80.04,0,0,0,0,16.82,0.21,0,2.96,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,,,,,,,,,,,,,0,19.99,0,0
4/30/2015,53d80ab9,Euro,Daily,Open-End Fund,France,Euro,65843536.92,1252.273,0.34,0.34,,,,5.07,97.21,0,97.21,0.68,0.03,0.65,-2.96,3.45,8.58,7.99,14.6,4.04,20.78,0,0.35,4.71,19.79,0.23,0,0,0,0,81.08,3.45,0,0,0,0,0,0,0,0,0,0,0,27.12,53.15,4.26,0,0,-0.02,0,0.83,0,5.07,0,0,0,0,0.24,0.02,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,,,,,,,,,0,84.54,0,0,,,,
3/31/2015,53d80ab9,Euro,Daily,Open-End Fund,France,Euro,66203769.21,1215.211,0.34,0.34,,,,0.57,102.83,0,102.83,-0.01,0.01,-0.03,-3.38,7.74,8.58,9.84,14.47,3.77,22.51,0,0.34,5.13,21.92,8.54,0,0,0,0,99.41,3.42,0,0,0,0,0,0,0,0,0,0,0,37.3,61.08,4.46,0,0,-0.05,0,0.04,0,0.57,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,,,,,,,,,0,102.83,0,0,0,0.02,0,0.01
5/31/2015,53d80ab9,Euro,Daily,Open-End Fund,France,Euro,68677841.93,1261.304,0.34,0.34,,,,8.94,93.52,0,93.52,-2.49,22.51,-25,0.03,7.8,8.26,7.68,8.73,3.89,19.99,0,0.34,4.53,19.04,0.22,0,0,0,0,82.48,3.32,0,0,0,0,0,0,0,0,0,0,0,25.25,51.13,4.1,0,0,-2.98,0,0.51,0,8.95,0,0.07,0,0,0.02,0.01,0,0,0,0,0.03,0,0,0,0.1,0.11,0.13,,,,,,,,,,,,,,,,,0,85.8,0,0,,,,
5/31/2015,1eea76ef,Euro,Monthly,Insurance Product Fund,Italy,,,18.573,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,1eea76ef,Euro,Monthly,Insurance Product Fund,Italy,,,18.601,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,1eea76ef,Euro,Monthly,Insurance Product Fund,Italy,,,18.145,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,ea9d0faf,Euro,Monthly,Insurance Product Fund,Italy,,,21.133,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,ea9d0faf,Euro,Monthly,Insurance Product Fund,Italy,,,20.611,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,ea9d0faf,Euro,Monthly,Insurance Product Fund,Italy,,,21.104,,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,76e8a71e,Euro,Monthly,Insurance Product Fund,Italy,,,20.43,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2015,76e8a71e,Euro,Monthly,Insurance Product Fund,Italy,,,20.467,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,76e8a71e,Euro,Monthly,Insurance Product Fund,Italy,,,19.959,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,fa38e82e,Euro,Monthly,Insurance Product Fund,Italy,Euro,,16.33,,0.64,-0.12,-0.12,,20.47,20.07,0.48,19.59,58.79,-1.03,59.82,0.67,1.92,0.6,3.02,1.68,1.33,2.87,0,2.45,0.79,3.48,1.93,0,0,0,0,7.34,5.19,1.4,0,0,0,2.37,0,1.32,0,1.17,0.58,0.48,13.23,6.48,0.27,0.1,0,51.73,0,9.55,0.08,21.88,-3.31,1.17,0,0,8.58,0.52,0,38.2,0.16,0.14,1.94,0,4.43,0.13,0.11,1,-1.03,9.17,7.43,2.08,4.35,2.02,1.4,2.17,2.01,3.7,16.06,1.32,78.47,0,0,0,0.45,0,18.79,0.48,0,0.32,57.17,0.16,-1.03
4/30/2015,fa38e82e,Euro,Monthly,Insurance Product Fund,Italy,Euro,,15.923,,0.64,-0.09,-0.09,,13.64,22.67,0.51,22.16,63.06,0.33,62.73,0.63,2.4,0.84,3.17,1.5,1.55,3.11,0,2.73,0.92,4.41,2.04,0.21,0,0,0,7.75,6.42,1.52,0,0,0,2.56,0,1.54,0,1.3,0.62,0.51,14,8.12,0.52,0.04,0,54.17,0,9.73,0.08,15.01,-1.65,1.16,0,0,8.49,2.61,0,39.1,0.15,0.14,2.1,0,4.38,0.12,0.29,1.02,0.33,9.95,7.39,1.92,4.4,2.2,1.22,2.38,2.01,4.96,16.02,1.32,77.7,0,0,0,0,0,21.3,0.51,0,0.31,60.37,0.15,0.33
3/31/2015,fa38e82e,Euro,Monthly,Insurance Product Fund,Italy,Euro,,16.232,,0.64,-0.03,-0.03,,16.18,22.16,0.48,21.68,61.18,0.54,60.64,0.48,2.24,0.81,3.09,1.3,1.49,3.03,0,2.69,0.93,4.57,2.01,0.21,0,0,0,7.62,6.26,1.49,0,0,0,2.41,0,1.58,0,1.31,0.57,0.48,13.56,8.05,0.52,0.05,0,52.5,0,9.16,0.08,17.59,-1.48,1.18,0,0,8.53,2.43,0,37.08,0.15,0.14,2.22,0,4.39,0.12,0.15,1.12,0.54,8.21,8.63,1.78,4.75,2.2,1.52,2.58,1.93,5.4,16.69,1.36,76.55,0,0,0,0,0,20.87,0.48,0,0.31,58.22,0.15,0.54
3/31/2015,27485a1a,Euro,Monthly,Insurance Product Fund,Italy,,,22.651,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2015,27485a1a,Euro,Monthly,Insurance Product Fund,Italy,,,22.651,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,27485a1a,Euro,Monthly,Insurance Product Fund,Italy,,,23.095,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2015,bd7b8ce6,Euro,Monthly,Insurance Product Fund,Italy,Euro,,23.25,,0.2,,,2.9,0.15,90.48,19.61,70.88,9.26,8.34,0.93,0.1,,,,,,,,,,,,0.16,0,0.27,0,2.3,4.28,1,0,0.29,0,0.38,0,0.35,0.47,1.17,2.57,3.21,,,,,,0,0,9.33,0,0.15,0,0,0,0,0.39,0.2,0,0.28,0,0,0.05,0,0,0,0,0,8.34,0,8.02,0.2,0.31,0.24,0.12,0.04,0.2,,,,,,,,,,,,,0,0.93,0,8.34
3/31/2015,bd7b8ce6,Euro,Monthly,Insurance Product Fund,Italy,Euro,,23.947,,0.2,,,2.9,0.15,90.48,19.61,70.88,9.26,8.34,0.93,0.1,,,,,,,,,,,,0.16,0,0.27,0,2.3,4.28,1,0,0.29,0,0.38,0,0.35,0.47,1.17,2.57,3.21,,,,,,0,0,9.33,0,0.15,0,0,0,0,0.39,0.2,0,0.28,0,0,0.05,0,0,0,0,0,8.34,0,8.02,0.2,0.31,0.24,0.12,0.04,0.2,,,,,,,,,,,,,0,0.93,0,8.34
4/30/2015,bd7b8ce6,Euro,Monthly,Insurance Product Fund,Italy,Euro,,23.25,,0.2,,,2.9,0.15,90.48,19.61,70.88,9.26,8.34,0.93,0.1,,,,,,,,,,,,0.16,0,0.27,0,2.3,4.28,1,0,0.29,0,0.38,0,0.35,0.47,1.17,2.57,3.21,,,,,,0,0,9.33,0,0.15,0,0,0,0,0.39,0.2,0,0.28,0,0,0.05,0,0,0,0,0,8.34,0,8.02,0.2,0.31,0.24,0.12,0.04,0.2,,,,,,,,,,,,,0,0.93,0,8.34
5/31/2015,e3760442,Euro,Monthly,Insurance Product Fund,Italy,Euro,,24.853,,0.23,,,2.29,0,87.78,2.78,85,12.22,3.33,8.89,0,12.57,0,6.29,0,6.39,26.15,0,0.65,3.72,21.9,10.11,0,0,0,0,28.68,38.73,0.29,0,0,0,14.31,0,0,0,0.13,0,2.78,27.08,56.85,3.85,0,0,0,0,12.22,0,0,0,0,0,0,8.89,0,0,0,0,0,0,0,0,0,0,0,3.33,3.33,0,0,3.36,1.47,0,0,0,,,,,,,,,0,85,2.78,0,0,8.89,0,3.33
