Date,Security ID,Base Currency,Pricing Frequency,Investment Type,Domicile,Portfolio Currency,Fund Size (USD),NAV (Daily - USD),Asset Allocation - Cash (%),Asset Allocation - Equity (%),Asset Allocation - US Equity (%),Asset Allocation - Non-US Equity (%),Asset Allocation - Bonds (%),Asset Allocation - US Bonds (%),Asset Allocation - Non-US Bonds (%),Asset Allocation - Other (%),Fixed Income - Government (%),Fixed Income - Municipal (%),Fixed Income - Corporate (%),Fixed Income - Securitized (%),Fixed Income - Cash Equivalents (%),Fixed Income - Derivatives (%),NAV_pct_change,Fund_Size_pct_change,Cluster
2015-04-30,b55e7a3b,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,44442186.0,9.723,0.14,97.8,0.0,97.8,0.0,0.0,0.0,2.06,0.0,0.0,0.15,0.0,0.14,0.0,0.02714979928163963,0.0741478690972055,1
2015-05-31,b55e7a3b,US Dollar,Daily,Exchange-Traded Fund,Ireland,US Dollar,42649105.0,9.986,0.19,97.78,0.06,97.72,0.0,0.0,0.0,2.03,0.0,0.0,0.16,0.0,0.19,0.0,0.02704926463025803,-0.04034637270092878,1
2015-03-31,b563acd9,Euro,Daily,Open-End Fund,Belgium,Euro,3776932.06,125.049,10.53,65.67,29.02,36.65,13.17,4.96,8.21,10.63,4.06,0.0,9.66,0.0,10.53,0.0,1e-08,1e-08,1
2015-04-30,b563acd9,Euro,Daily,Open-End Fund,Belgium,Euro,3982614.68,131.858,4.47,77.23,27.76,49.48,14.36,3.9,10.46,3.93,4.14,0.0,10.98,0.0,4.47,0.0,0.05445065534310545,0.05445759064037814,1
2015-05-31,b563acd9,Euro,Daily,Open-End Fund,Belgium,Euro,4023473.43,133.207,4.97,77.31,31.91,45.4,13.86,4.08,9.78,3.86,4.33,0.0,10.29,0.0,4.97,0.0,0.010230702725659402,0.010259277706474057,1
2015-03-31,b58aeed1,Euro,Daily,Open-End Fund,Germany,Euro,475129957.8,302.416,0.28,99.72,42.86,56.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1e-08,1e-08,1
2015-04-30,b58aeed1,Euro,Daily,Open-End Fund,Germany,Euro,495551494.0,311.786,0.27,99.73,43.52,56.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.03098381038040321,0.042980948401060814,1
2015-05-31,b58aeed1,Euro,Daily,Open-End Fund,Germany,Euro,491661348.2,307.399,0.3,99.7,44.01,55.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-0.014070548388959048,-0.007850134339419501,1
2015-03-31,b5aa11fc,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,671633870.4,1.594,1.69,96.3,3.46,92.84,0.0,0.0,0.0,2.01,0.0,0.0,0.0,0.0,1.69,0.0,1e-08,1e-08,1
2015-04-30,b5aa11fc,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,713723716.6,1.694,1.2,96.89,3.02,93.86,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,1.2,0.0,0.06273525721455453,0.06266784338159259,1
2015-05-31,b5aa11fc,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,746697362.8,1.757,2.01,96.06,3.13,92.93,0.0,0.0,0.0,1.93,0.0,0.0,0.0,0.0,2.01,0.0,0.037190082644628086,0.04619945426092609,1
2015-03-31,b5d0e78b,Euro,Daily,Open-End Fund,France,Euro,35938352.29,1977.589,1.98,17.76,0.0,17.76,8.03,0.0,8.03,72.23,0.13,0.0,80.13,0.0,1.98,0.0,1e-08,1e-08,0
2015-04-30,b5d0e78b,Euro,Daily,Open-End Fund,France,Euro,38863823.2,2070.216,4.41,8.84,0.0,8.84,11.01,0.0,11.01,75.74,0.35,0.0,86.4,0.0,4.41,0.0,0.04683834709841128,0.08140247739777506,0
2015-05-31,b5d0e78b,Euro,Daily,Open-End Fund,France,Euro,39260867.08,2092.031,4.41,8.84,0.0,8.84,11.01,0.0,11.01,75.74,0.35,0.0,86.4,0.0,4.41,0.0,0.010537547772792921,0.010216284639746886,0
2015-03-31,b5d652c4,Euro,Daily,Open-End Fund,France,Euro,240542516.6,1739.344,5.43,0.39,-0.05,0.45,77.62,15.36,62.26,16.55,40.4,0.1,29.0,15.48,-77.7,81.05,1e-08,1e-08,3
2015-04-30,b5d652c4,Euro,Daily,Open-End Fund,France,Euro,235740724.4,1780.092,6.16,0.35,0.02,0.33,78.17,15.32,62.84,15.33,41.71,0.08,29.09,15.09,-79.12,83.46,0.023427223136998743,-0.019962342906659325,3
2015-05-31,b5d652c4,Euro,Daily,Open-End Fund,France,Euro,228970415.4,1798.033,6.01,0.19,0.02,0.17,78.41,15.69,62.72,15.38,41.95,0.07,29.41,14.5,-84.51,88.72,0.01007869256195737,-0.02871930175505988,3
2015-03-31,b5d85095,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,120.541,1.79,89.65,48.0,41.65,8.12,0.97,7.15,0.44,4.69,0.0,3.57,0.9,1.79,-0.7,1e-08,1e-08,1
2015-04-30,b5d85095,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,126.711,1.79,89.65,48.0,41.65,8.12,0.97,7.15,0.44,4.69,0.0,3.57,0.9,1.79,-0.7,0.051185903551488776,1e-08,1
2015-05-31,b5d85095,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,129.409,1.79,89.65,48.0,41.65,8.12,0.97,7.15,0.44,4.69,0.0,3.57,0.9,1.79,-0.7,0.021292547608336987,1e-08,1
2015-03-31,b5e5e265,Pound Sterling,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,b5e5e265,Pound Sterling,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-05-31,b5e5e265,Pound Sterling,Daily,Insurance Product Fund,Ireland,,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-03-31,b5f3ec38,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,2006525.35,1.977,53.61,0.0,0.0,0.0,36.34,1.68,34.66,10.05,7.09,0.0,39.3,0.0,53.61,0.0,1e-08,1e-08,0
2015-04-30,b5f3ec38,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,2014354.65,2.009,48.25,0.0,0.0,0.0,41.53,0.0,41.53,10.22,3.36,0.0,48.38,0.0,48.25,0.0,0.016186140617096445,0.003901919305430157,0
2015-05-31,b5f3ec38,Pound Sterling,Daily,Insurance Product Fund,Ireland,Pound Sterling,2033732.22,2.032,60.05,0.0,0.0,0.0,30.97,0.0,30.97,8.98,2.95,0.0,37.0,0.0,60.05,0.0,0.011448481831757062,0.009619740992481196,0
2015-03-31,b60d8075,Euro,Daily,Open-End Fund,Luxembourg,Euro,925847526.7,215.624,-0.67,100.84,2.27,98.57,0.05,0.0,0.05,-0.22,0.0,0.0,0.05,0.0,-0.67,0.0,1e-08,1e-08,1
2015-04-30,b60d8075,Euro,Daily,Open-End Fund,Luxembourg,Euro,993790974.2,226.433,-4.91,104.81,2.53,102.27,0.02,0.0,0.02,0.09,0.0,0.0,0.02,0.0,-4.92,0.0,0.05012892813415948,0.07338513690496207,1
2015-05-31,b60d8075,Euro,Daily,Open-End Fund,Luxembourg,Euro,1080391489.0,234.977,-5.57,105.37,2.4,102.98,0.05,0.0,0.05,0.14,0.0,0.0,0.05,0.0,-5.57,0.0,0.037733015947322146,0.08714157911296505,1
2015-03-31,b62c1cd2,Euro,Daily,Open-End Fund,Spain,Euro,9413384663.0,14.941,3.03,46.61,26.65,19.96,36.89,-0.99,37.89,13.47,27.83,0.0,13.58,0.43,-6.39,5.36,1e-08,1e-08,0
2015-04-30,b62c1cd2,Euro,Daily,Open-End Fund,Spain,Euro,9947191122.0,15.564,3.03,46.61,26.65,19.96,36.89,-0.99,37.89,13.47,27.83,0.0,13.58,0.43,-6.39,5.36,0.04169734288200244,0.05670717580448681,0
2015-05-31,b62c1cd2,Euro,Daily,Open-End Fund,Spain,Euro,10211665535.0,15.724,8.63,53.34,34.14,19.2,26.69,-0.16,26.85,11.33,17.25,0.0,13.06,0.4,-0.8,6.33,0.010280133641737299,0.02658784874607134,0
2015-03-31,b62cfdfe,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,14.956,0.0,0.0,0.0,0.0,94.26,0.11,94.15,5.74,91.79,0.0,2.47,0.0,0.0,0.0,1e-08,1e-08,3
2015-04-30,b62cfdfe,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,14.477,0.0,0.0,0.0,0.0,94.26,0.11,94.15,5.74,91.79,0.0,2.47,0.0,0.0,0.0,-0.0320272800213961,1e-08,3
2015-05-31,b62cfdfe,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,14.477,0.0,0.0,0.0,0.0,94.26,0.11,94.15,5.74,91.79,0.0,2.47,0.0,0.0,0.0,0.0,1e-08,3
2015-03-31,b6543a57,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,27.352,12.2,30.77,13.61,17.15,58.05,9.62,48.42,-1.01,48.14,0.0,7.04,0.05,12.2,0.0,1e-08,1e-08,0
2015-04-30,b6543a57,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,27.352,12.2,30.77,13.61,17.15,58.05,9.62,48.42,-1.01,48.14,0.0,7.04,0.05,12.2,0.0,0.0,1e-08,0
2015-05-31,b6543a57,Euro,Semi-Monthly,Insurance Product Fund,Italy,Euro,1e-08,27.652,12.2,30.77,13.61,17.15,58.05,9.62,48.42,-1.01,48.14,0.0,7.04,0.05,12.2,0.0,0.010968119333138349,1e-08,0
2015-03-31,b6789d0d,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1287718846.0,18.758,0.02,0.0,0.0,0.0,97.43,62.53,34.9,2.55,21.47,0.0,78.45,0.06,0.02,0.0,1e-08,1e-08,3
2015-04-30,b6789d0d,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1316345694.0,18.938,0.86,0.0,0.0,0.0,96.69,62.06,34.64,2.45,21.16,0.0,77.93,0.05,0.86,0.0,0.009595905746881295,0.02223066633599613,3
2015-05-31,b6789d0d,US Dollar,Daily,Open-End Fund,Ireland,US Dollar,1318204700.0,19.059,0.29,0.0,0.0,0.0,97.17,62.82,34.35,2.54,21.3,0.0,78.36,0.05,0.29,0.0,0.0063892702502905685,0.0014122475642024401,3
2015-03-31,b67f84f1,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),16431117.91,3.904,2.56,0.0,0.0,0.0,0.0,0.0,0.0,97.44,0.0,0.0,0.0,0.0,2.56,0.0,1e-08,1e-08,0
2015-04-30,b67f84f1,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),14447901.93,4.243,2.56,0.0,0.0,0.0,0.0,0.0,0.0,97.44,0.0,0.0,0.0,0.0,2.56,0.0,0.08683401639344268,-0.12069878573465853,0
2015-05-31,b67f84f1,Zloty,Daily,Open-End Fund,Poland,Polish Zloty (Obsolete),15484439.9,4.331,2.56,0.0,0.0,0.0,0.0,0.0,0.0,97.44,0.0,0.0,0.0,0.0,2.56,0.0,0.02074004242281413,0.07174314824546979,0
2015-03-31,b6d757f6,Euro,Daily,Open-End Fund,Luxembourg,Euro,708486520.2,198.826,3.75,96.11,1.12,94.98,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,3.74,0.01,1e-08,1e-08,1
2015-04-30,b6d757f6,Euro,Daily,Open-End Fund,Luxembourg,Euro,724235885.4,210.491,1.2,98.65,1.13,97.52,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,1.19,0.01,0.05866938931528076,0.022229590473441974,1
2015-05-31,b6d757f6,Euro,Daily,Open-End Fund,Luxembourg,Euro,790659076.1,216.736,1.28,98.57,1.31,97.26,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,1.27,0.01,0.02966872692894218,0.0917148570500812,1
2015-03-31,b6d7a32e,Euro,Daily,Open-End Fund,Luxembourg,Euro,229810743.6,49.571,6.69,0.0,0.0,0.0,89.0,20.61,68.38,4.31,0.0,0.0,93.31,0.0,6.69,0.0,1e-08,1e-08,3
2015-04-30,b6d7a32e,Euro,Daily,Open-End Fund,Luxembourg,Euro,237434135.2,51.006,13.3,0.0,0.0,0.0,80.53,16.96,63.56,6.17,0.0,0.0,86.7,0.0,13.3,0.0,0.028948377075306064,0.03317247697204695,3
2015-05-31,b6d7a32e,Euro,Daily,Open-End Fund,Luxembourg,Euro,243612189.3,51.478,5.88,0.0,0.0,0.0,88.39,21.88,66.51,5.73,0.0,0.0,94.12,0.0,5.88,0.0,0.00925381327686936,0.026020075398156317,3
2015-03-31,b6dedf33,Swiss Franc,Daily,Insurance Product Fund,Switzerland,,7834121.91,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0
2015-04-30,b6dedf33,Swiss Franc,Daily,Insurance Product Fund,Switzerland,,7834121.91,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,0
2015-05-31,b6dedf33,Swiss Franc,Daily,Insurance Product Fund,Switzerland,,7834121.91,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.0,0
2015-03-31,b6e1757a,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,25.421,10.36,82.89,49.98,32.91,6.75,0.02,6.72,0.0,6.75,0.0,0.0,0.0,56.73,-46.37,1e-08,1e-08,4
2015-04-30,b6e1757a,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,25.357,10.41,83.11,51.32,31.79,6.48,0.02,6.46,0.0,6.48,0.0,0.0,0.0,57.66,-47.25,-0.002517603556115078,1e-08,4
2015-05-31,b6e1757a,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,26.452,10.63,82.81,54.51,28.3,6.56,0.02,6.54,0.0,6.56,0.0,0.0,0.0,57.46,-46.84,0.04318334187798256,1e-08,4
2015-03-31,b6edf7c6,Euro,Daily,Open-End Fund,Germany,Euro,19056197.96,63.141,6.06,48.29,22.05,26.24,18.18,9.05,9.14,27.47,7.12,0.0,26.3,0.9,4.61,1.25,1e-08,1e-08,0
2015-04-30,b6edf7c6,Euro,Daily,Open-End Fund,Germany,Euro,20049525.82,66.713,6.06,48.29,22.05,26.24,18.18,9.05,9.14,27.47,7.12,0.0,26.3,0.9,4.61,1.25,0.05657179962306569,0.05212623536368843,0
2015-05-31,b6edf7c6,Euro,Daily,Open-End Fund,Germany,Euro,19943596.21,66.438,10.25,50.07,22.05,28.02,15.67,2.61,13.06,24.02,7.66,0.0,27.71,0.76,9.1,0.9,-0.004122135116094161,-0.005283397270888668,0
2015-03-31,b75360c8,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,89090679.02,236.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1e-08,0.0,0.0,1e-08,1e-08,0.0,1e-08,1e-08,0
2015-04-30,b75360c8,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,91464531.33,243.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1e-08,0.0,0.0,1e-08,1e-08,0.0,0.029614607897511025,0.02664534984032496,0
2015-05-31,b75360c8,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,92069636.51,244.805,7.63,0.0,0.0,0.0,88.31,0.0,88.31,4.06,80.59,0.0,0.0,7.72,7.63,0.0,0.006616062764190245,0.0066157358617715545,0
2015-03-31,b75b247a,Japanese Yen,Daily,Open-End Fund,Luxembourg,Japanese Yen,341871511.9,145.016,3.08,96.92,0.0,96.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,1e-08,1e-08,1
2015-04-30,b75b247a,Japanese Yen,Daily,Open-End Fund,Luxembourg,Japanese Yen,335214265.0,140.379,2.4,97.6,0.0,97.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,-0.03197578198267781,-0.01947295012386785,1
2015-05-31,b75b247a,Japanese Yen,Daily,Open-End Fund,Luxembourg,Japanese Yen,326411090.1,145.924,0.93,99.07,0.0,99.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.03950021014539229,-0.026261337356869308,1
2015-03-31,b7927ddc,Euro,Daily,Open-End Fund,Germany,Euro,8345628.01,53.841,26.94,73.06,32.11,40.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.94,0.0,1e-08,1e-08,1
2015-04-30,b7927ddc,Euro,Daily,Open-End Fund,Germany,Euro,9016675.75,55.86,21.95,78.05,31.49,46.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,0.0,0.03749930350476394,0.08040709928550971,1
2015-05-31,b7927ddc,Euro,Daily,Open-End Fund,Germany,Euro,9232301.56,56.619,25.64,74.36,31.17,43.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,0.0,0.013587540279269561,0.023914113801863257,1
2015-03-31,b7975390,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,21.071,7.33,3.01,1.41,1.6,33.37,10.27,23.1,56.29,25.73,0.0,6.92,0.06,7.33,-0.32,1e-08,1e-08,0
2015-04-30,b7975390,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,21.471,7.33,3.01,1.41,1.6,33.37,10.27,23.1,56.29,25.73,0.0,6.92,0.06,7.33,-0.32,0.018983436951260035,1e-08,0
2015-05-31,b7975390,Euro,Monthly,Insurance Product Fund,Italy,Euro,1e-08,21.471,7.33,3.01,1.41,1.6,33.37,10.27,23.1,56.29,25.73,0.0,6.92,0.06,7.33,-0.32,0.0,1e-08,0
2015-03-31,b797be4d,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,33932956.49,151.716,0.0,100.0,4.06,95.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,1e-08,1e-08,1
2015-04-30,b797be4d,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,36101916.11,161.414,0.0,100.0,4.13,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-08,0.0,0.06392206491075414,0.06391896976731704,1
2015-05-31,b797be4d,Euro,Daily,Exchange-Traded Fund,Luxembourg,Euro,36939970.96,165.161,-100.02,99.21,2.2,97.01,0.0,0.0,0.0,100.8,0.0,0.0,0.0,0.0,-100.02,0.0,0.023213599811664487,0.023213583662609727,1
2015-03-31,b79b3ae8,Euro,Daily,Open-End Fund,Luxembourg,Euro,35104359.96,181.216,0.89,99.11,52.72,46.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,1e-08,1e-08,1
2015-04-30,b79b3ae8,Euro,Daily,Open-End Fund,Luxembourg,Euro,36608455.07,190.048,4.13,95.87,51.55,44.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,0.0,0.04873741832950729,0.042846390354755126,1
2015-05-31,b79b3ae8,Euro,Daily,Open-End Fund,Luxembourg,Euro,38767555.07,194.883,2.55,97.44,51.02,46.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.02544094123589824,0.05897817856207066,1
2015-03-31,b7a2ed8b,Euro,Daily,Open-End Fund,Germany,Euro,20615171.81,118.389,4.74,0.0,0.0,0.0,81.28,16.22,65.06,13.97,9.04,0.0,76.71,0.71,4.8,-0.06,1e-08,1e-08,3
2015-04-30,b7a2ed8b,Euro,Daily,Open-End Fund,Germany,Euro,20540724.05,122.646,4.87,0.0,0.0,0.0,81.92,15.66,66.26,13.21,8.34,0.0,79.37,0.82,4.84,0.03,0.035957732559612765,-0.0036113092185767748,3
2015-05-31,b7a2ed8b,Euro,Daily,Open-End Fund,Germany,Euro,20434829.22,123.264,1.67,0.0,0.0,0.0,84.49,16.14,68.35,13.84,9.04,0.0,80.21,0.79,1.67,0.0,0.005038892422092767,-0.00515536013931317,3
2015-03-31,b7c9662b,Euro,Daily,Open-End Fund,Luxembourg,Euro,13129269.84,166.547,5.63,94.01,9.6,84.41,0.29,0.24,0.05,0.06,0.27,0.0,0.07,0.0,5.63,0.02,1e-08,1e-08,1
2015-04-30,b7c9662b,Euro,Daily,Open-End Fund,Luxembourg,Euro,13891555.44,176.169,5.62,93.99,9.68,84.31,0.29,0.24,0.05,0.1,0.26,0.0,0.11,0.0,5.62,0.03,0.05777348135961624,0.05806001470680422,1
2015-05-31,b7c9662b,Euro,Daily,Open-End Fund,Luxembourg,Euro,14082374.9,178.581,5.42,93.94,9.96,83.97,0.49,0.44,0.05,0.15,0.46,0.0,0.15,0.0,5.42,0.03,0.013691398600207627,0.013736363852427047,1
2015-03-31,b7cea4ea,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,182450997.2,117.638,3.03,96.24,49.07,47.18,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,2.02,1.01,1e-08,1e-08,1
2015-04-30,b7cea4ea,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,198653949.8,127.534,1.49,97.81,50.99,46.82,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.07,-0.58,0.08412247743076207,0.08880714739113538,1
2015-05-31,b7cea4ea,Swiss Franc,Daily,Open-End Fund,Switzerland,Swiss Franc,227626653.0,131.226,1.05,98.17,52.97,45.2,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.18,-0.13,0.028949142973638375,0.1458450900632431,1
2015-03-31,b80306ed,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,532419834.7,22.575,0.69,99.31,0.0,99.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,1e-08,1e-08,1
2015-04-30,b80306ed,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,500653129.2,23.715,-0.48,100.48,0.0,100.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48,0.0,0.05049833887043187,-0.059664767218710835,1
2015-05-31,b80306ed,Euro,Daily,Open-End Fund,Luxembourg,US Dollar,513569814.6,24.887,0.66,99.34,0.0,99.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.049420198186801656,0.025799669764652755,1
2015-03-31,b81d2919,Euro,Daily,Open-End Fund,Germany,Euro,262617206.5,108.209,3.5,88.25,37.49,50.76,8.11,1.68,6.42,0.14,3.68,0.0,4.16,0.5,3.58,-0.22,1e-08,1e-08,1
2015-04-30,b81d2919,Euro,Daily,Open-End Fund,Germany,Euro,279117770.7,114.882,3.48,88.91,37.91,51.0,7.52,1.68,5.84,0.09,3.14,0.0,4.1,0.45,3.49,-0.08,0.06166769862026267,0.06283123798287749,1
2015-05-31,b81d2919,Euro,Daily,Open-End Fund,Germany,Euro,280213190.1,115.127,3.01,89.17,38.34,50.83,7.54,1.69,5.86,0.28,3.28,0.0,4.01,0.41,1.73,1.2,0.002132623039292403,0.0039245777768031065,1
2015-03-31,b842296b,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,142176743.8,2.572,5.33,62.96,16.98,45.98,9.53,4.22,5.31,22.18,1.41,0.01,8.38,0.27,5.26,0.27,1e-08,1e-08,1
2015-04-30,b842296b,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,148071583.6,2.701,7.91,63.78,17.96,45.83,11.27,5.48,5.78,17.04,3.45,0.01,7.96,0.28,7.9,0.14,0.05015552099533438,0.041461350446260425,1
2015-05-31,b842296b,Pound Sterling,Daily,Open-End Fund,United Kingdom,Pound Sterling,147904148.7,2.744,7.94,62.91,18.77,44.14,11.83,5.06,6.78,17.32,4.23,0.01,7.72,0.28,7.96,0.11,0.015920029618659903,-0.0011307699690192852,1
2015-03-31,b899fc5d,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,133.094,2.13,86.14,47.14,39.0,11.28,1.35,9.93,0.45,6.51,0.0,4.81,1.25,2.13,-0.97,1e-08,1e-08,1
2015-04-30,b899fc5d,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,139.586,2.13,86.14,47.14,39.0,11.28,1.35,9.93,0.45,6.51,0.0,4.81,1.25,2.13,-0.97,0.048777555712504084,1e-08,1
2015-05-31,b899fc5d,Euro,Weekly,Insurance Product Fund,Belgium,Euro,1e-08,142.392,2.13,86.14,47.14,39.0,11.28,1.35,9.93,0.45,6.51,0.0,4.81,1.25,2.13,-0.97,0.020102302523175464,1e-08,1
2015-03-31,b8bf0e6f,Zloty,Daily,Open-End Fund,Poland,Zloty,177957992.9,8.807,3.43,96.29,0.27,96.02,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,3.43,0.0,1e-08,1e-08,1
2015-04-30,b8bf0e6f,Zloty,Daily,Open-End Fund,Poland,Zloty,173160282.1,9.664,3.43,96.29,0.27,96.02,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,3.43,0.0,0.09730895878278645,-0.026959793835705903,1
2015-05-31,b8bf0e6f,Zloty,Daily,Open-End Fund,Poland,Zloty,189886785.1,10.675,3.43,96.29,0.27,96.02,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,3.43,0.0,0.1046150662251657,0.09659549405411827,1
2015-03-31,b90ae4b4,Euro,Daily,Open-End Fund,Luxembourg,Euro,10193703.53,28.371,126.71,-99.84,-48.87,-50.97,76.32,0.0,76.32,-3.19,76.32,0.0,-0.03,0.0,126.71,0.0,1e-08,1e-08,4
2015-04-30,b90ae4b4,Euro,Daily,Open-End Fund,Luxembourg,Euro,9641275.15,27.95,115.77,-96.59,-50.64,-45.95,80.97,0.0,80.97,-0.15,80.97,0.0,-0.02,0.0,115.77,0.0,-0.014839096260265694,-0.05419309855090504,4
2015-05-31,b90ae4b4,Euro,Daily,Open-End Fund,Luxembourg,Euro,9754404.81,27.612,122.25,-98.55,-48.08,-50.46,76.47,0.0,76.47,-0.17,76.47,0.0,-0.02,0.0,122.25,0.0,-0.012093023255813962,0.011733889785315421,4
2015-03-31,b91e309a,Euro,Daily,Insurance Product Fund,Ireland,Pound Sterling,193980571.9,42.27,0.36,99.4,0.0,99.4,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.36,0.0,1e-08,1e-08,1
2015-04-30,b91e309a,Euro,Daily,Insurance Product Fund,Ireland,Pound Sterling,199901933.4,44.275,0.36,99.4,0.0,99.4,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.36,0.0,0.04743316773125139,0.030525538934139007,1
2015-05-31,b91e309a,Euro,Daily,Insurance Product Fund,Ireland,Pound Sterling,205306111.7,45.168,0.36,99.4,0.0,99.4,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.36,0.0,0.020169395821569847,0.027034147234515915,1
2015-03-31,b941e3c7,Euro,Daily,Exchange-Traded Fund,Ireland,Euro,2029908389.0,204.564,0.07,0.0,0.0,0.0,99.93,0.0,99.93,0.0,99.93,0.0,0.0,0.0,0.07,0.0,1e-08,1e-08,3
